period,period_type,source,item,value_jpy_m,value_jpy_m_year_ago,yoy_pct,yoy_pct_published
2023-11,MONTH,timeseries:world_exports_by_commodity,E:９．その他,1365808,1297795,5.24,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:(一般炭),223049,501512,-55.52,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:(揮発油),170495,180980,-5.79,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:(電算機類(含周辺機器)),199534,220520,-9.52,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:(電算機類の部分品),46702,51570,-9.44,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:(ＩＣ),364226,395277,-7.86,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:バッグ類,80107,72147,11.03,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:一般機械,872678,843556,3.45,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:動植物性油脂,23975,28138,-14.79,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:化学製品,1008410,1237788,-18.53,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:医薬品,421065,543503,-22.53,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:半導体等電子部品,421226,467928,-9.98,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:原動機,169371,150195,12.77,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:原料別製品,764822,892499,-14.31,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:原材料,517041,632087,-18.20,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:原油及び粗油,1083794,1223837,-11.44,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:大豆,29231,27488,6.34,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:家具,88578,90614,-2.25,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:有機化合物,194252,219880,-11.66,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:木材,25175,35010,-28.09,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:木製品及びコルク製品(除家具),77493,89802,-13.71,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:果実,52087,50887,2.36,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:液化天然ガス,495671,749490,-33.87,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:液化石油ガス,79583,82926,-4.03,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:特殊取扱品,171440,159441,7.53,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:石油製品,240952,255988,-5.87,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:石炭,420715,794280,-47.03,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:科学光学機器,211767,198427,6.72,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:穀物類及び同調製品,114020,129235,-11.77,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:絶縁電線及び絶縁ケーブル,115133,106974,7.63,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:総額,9631822,10894435,-11.59,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:織物用糸及び繊維製品,103581,119149,-13.07,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:肉類及び同調製品,152903,174253,-12.25,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:自動車,171793,175125,-1.90,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:自動車の部分品,113988,100168,13.80,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:航空機類,36374,57777,-37.04,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:衣類及び同附属品,296419,318102,-6.82,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:輸送用機器,361118,371856,-2.89,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:通信機,404051,318748,26.76,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:重電機器,95591,89279,7.07,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:野菜,65492,62005,5.62,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:金属製品,137639,146593,-6.11,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:鉄鉱石,136405,130374,4.63,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:鉄鋼,104273,126749,-17.73,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:鉱物性燃料,2324379,3110971,-25.28,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:雑製品,1074462,1117327,-3.84,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:電気機器,1697113,1620919,4.70,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:電気計測機器,96268,85832,12.16,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:非金属鉱物製品,67537,69750,-3.17,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属,202211,269149,-24.87,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属鉱,150994,213448,-29.26,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:音響・映像機器(含部品),171088,163143,4.87,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:食料品及び動物,727172,786548,-7.55,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:飲料及びたばこ,89212,93305,-4.39,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:魚介類及び同調製品,174501,202760,-13.94,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:（電話機）,269085,178879,50.43,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:１．食料品,816383,879852,-7.21,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:２．原料品,541016,660225,-18.06,
2023-11,MONTH,timeseries:world_imports_by_commodity,I:９．その他,1245902,1276768,-2.42,
2023-11,MONTH,timeseries:world_total,E:Exp-Total,8817953,8836797,-0.21,
2023-11,MONTH,timeseries:world_total,I:Imp-Total,9631822,10894435,-11.59,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:(電算機類(含周辺機器)),36651,43312,-15.38,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:(電算機類の部分品),90694,88867,2.06,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:ゴム製品,106445,101702,4.66,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:プラスチック,287899,265564,8.41,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:ベアリング及び同部分品,46084,50212,-8.22,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:ポンプ及び遠心分離機,153247,147137,4.15,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:一般機械,1807558,1772752,1.96,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:二輪自動車・原動機付自転車,55937,53935,3.71,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:写真用・映画用材料,65690,58129,13.01,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:加熱用・冷却用機器,39868,53405,-25.35,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:動植物性油脂,5089,3773,34.87,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:化学製品,993603,975804,1.82,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:医薬品,113977,73359,55.37,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:半導体等製造装置,407053,377070,7.95,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:半導体等電子部品,493238,489672,0.73,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:原動機,275290,270270,1.86,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:原料別製品,1018090,1020965,-0.28,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:原材料,151615,119593,26.77,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:建設用・鉱山用機械,191356,165098,15.90,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:映像機器,63640,66030,-3.62,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:有機化合物,174998,174166,0.48,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:特殊取扱品,934929,818293,14.25,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:科学光学機器,243512,226698,7.42,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:紙類及び同製品,30111,26700,12.77,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:総額,9642423,8786842,9.74,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:繊維機械,25872,27199,-4.88,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:織物用糸及び繊維製品,77406,72356,6.98,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:自動車,1768194,1300900,35.92,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:自動車の部分品,377324,332164,13.60,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:航空機類,27896,16925,64.82,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:船舶,159932,38707,313.18,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:荷役機械,64185,69120,-7.14,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:輸送用機器,2429085,1777697,36.64,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:通信機,36221,39927,-9.28,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:重電機器,142148,127645,11.36,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:金属加工機械,109195,112964,-3.34,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:金属製品,128749,120581,6.77,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:鉄鋼,368124,393288,-6.40,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:鉱物性燃料,131506,168285,-21.85,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:雑製品,493209,464165,6.26,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:電気回路等の機器,194705,209093,-6.88,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:電気機器,1571835,1553125,1.20,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:電気計測機器,180424,179759,0.37,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:電池,72463,74571,-2.83,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:非金属鉱物製品,93527,92634,0.96,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:非鉄金属,211398,210767,0.30,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器,68172,70971,-3.94,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:音響・映像機器の部分品,18988,19509,-2.67,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:音響機器,4531,4942,-8.30,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:食料品及び動物,88882,95388,-6.82,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:飲料及びたばこ,17023,17003,0.12,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:（テレビ受像機）,7102,7073,0.40,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:（バス・トラック）,160988,140234,14.80,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:（乗用車）,1602278,1154160,38.83,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:（映像記録・再生機器）,34633,33532,3.28,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:（ＩＣ）,366384,347012,5.58,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:１．食料品,105905,112391,-5.77,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:２．原料品,156704,123367,27.02,
2023-12,MONTH,timeseries:world_exports_by_commodity,E:９．その他,1428138,1282458,11.36,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:(一般炭),241809,558083,-56.67,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:(揮発油),192026,168784,13.77,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:(電算機類(含周辺機器)),221051,208723,5.91,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:(電算機類の部分品),45906,43484,5.57,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:(ＩＣ),378129,361530,4.59,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:バッグ類,80296,71573,12.19,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:一般機械,837383,780874,7.24,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:動植物性油脂,20981,24351,-13.84,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:化学製品,916026,1116774,-17.98,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:医薬品,382149,497636,-23.21,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:半導体等電子部品,431650,421552,2.40,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:原動機,160340,144879,10.67,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:原料別製品,718516,794005,-9.51,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:原材料,557536,627169,-11.10,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:原油及び粗油,1183782,1233163,-4.00,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:大豆,15351,32502,-52.77,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:家具,81838,78230,4.61,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:有機化合物,181391,182290,-0.49,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:木材,23545,31648,-25.60,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:木製品及びコルク製品(除家具),71594,82485,-13.20,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:果実,51204,45064,13.62,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:液化天然ガス,656193,816362,-19.62,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:液化石油ガス,97950,79544,23.14,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:特殊取扱品,180363,181316,-0.53,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:石油製品,268010,258459,3.70,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:石炭,411548,800935,-48.62,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:科学光学機器,207351,184843,12.18,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:穀物類及び同調製品,110822,125522,-11.71,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:絶縁電線及び絶縁ケーブル,101647,92662,9.70,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:総額,9610069,10284769,-6.56,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:織物用糸及び繊維製品,91867,100283,-8.39,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:肉類及び同調製品,152026,143093,6.24,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:自動車,185095,155500,19.03,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:自動車の部分品,97178,84535,14.96,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:航空機類,77097,22283,245.99,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:衣類及び同附属品,257929,260274,-0.90,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:輸送用機器,392659,302301,29.89,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:通信機,350439,308590,13.56,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:重電機器,91420,82257,11.14,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:野菜,64213,61806,3.90,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:金属製品,125009,125896,-0.70,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:鉄鉱石,148716,122031,21.87,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:鉄鋼,107289,114502,-6.30,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:鉱物性燃料,2625496,3191469,-17.73,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:雑製品,975058,981396,-0.65,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:電気機器,1579888,1451232,8.87,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:電気計測機器,89890,76156,18.03,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:非金属鉱物製品,63388,65881,-3.78,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属,195898,242368,-19.17,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:非鉄金属鉱,199766,233785,-14.55,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:音響・映像機器(含部品),149426,132856,12.47,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:食料品及び動物,723711,735772,-1.64,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:飲料及びたばこ,82451,98110,-15.96,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:魚介類及び同調製品,176380,200166,-11.88,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:（電話機）,225651,180370,25.10,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:１．食料品,806161,833882,-3.32,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:２．原料品,578517,651520,-11.20,
2023-12,MONTH,timeseries:world_imports_by_commodity,I:９．その他,1155421,1162712,-0.63,
2023-12,MONTH,timeseries:world_total,E:Exp-Total,9642423,8786842,9.74,
2023-12,MONTH,timeseries:world_total,I:Imp-Total,9610069,10284769,-6.56,
2024-01,MONTH,timeseries:world_exports_by_commodity,E:(電算機類(含周辺機器)),26241,28348,-7.43,
2024-01,MONTH,timeseries:world_exports_by_commodity,E:(電算機類の部分品),80885,66405,21.81,
2024-01,MONTH,timeseries:world_exports_by_commodity,E:ゴム製品,78690,78360,0.42,
2024-01,MONTH,timeseries:world_exports_by_commodity,E:プラスチック,221310,190669,16.07,
2024-01,MONTH,timeseries:world_exports_by_commodity,E:ベアリング及び同部分品,34084,36374,-6.29,
2024-01,MONTH,timeseries:world_exports_by_commodity,E:ポンプ及び遠心分離機,105673,110259,-4.16,
2024-01,MONTH,timeseries:world_exports_by_commodity,E:一般機械,1271338,1208909,5.16,
2024-01,MONTH,timeseries:world_exports_by_commodity,E:二輪自動車・原動機付自転車,36192,36416,-0.62,
2024-01,MONTH,timeseries:world_exports_by_commodity,E:写真用・映画用材料,58242,41001,42.05,
